263,"532 Toulon Street","Santiago","69517","46871694740","POINT(-70.6970306 19.4517425)","Santiago de los Caballeros","Dominican Republic","2018-11-28 14:36:17"
595,"1074 Sanaa Parkway","Loja","22474","154124128457","POINT(-79.2042279 -3.9931355)","Loja","Ecuador","2018-11-28 14:36:17"
267,"816 Cayenne Parkway","Manab","93629","282874611748","POINT(0 0)","Portoviejo","Ecuador","2018-11-28 14:36:17"
499,"1954 Kowloon and New Kowloon Way","Chimborazo","63667","898559280434","POINT(0 0)","Robamba","Ecuador","2018-11-28 14:36:17"
565,"1741 Hoshiarpur Boulevard","al-Sharqiya","22372","855066328617","POINT(0 0)","Bilbays","Egypt","2018-11-28 14:36:17"
237,"1736 Cavite Place","Qina","98775","431770603551","POINT(0 0)","Idfu","Egypt","2018-11-28 14:36:17"
496,"775 ostka Drive","al-Daqahliya","22358","171973024401","POINT(31.2589957 30.7145954)","Mit Ghamr","Egypt","2018-11-28 14:36:17"
138,"765 Southampton Drive","al-Qalyubiya","4285","23712411567","POINT(31.2056807 30.1792216)","Qalyub","Egypt","2018-11-28 14:36:17"
428,"1727 Matamoros Place","Sawhaj","78813","129673677866","POINT(31.6947808 26.5569546)","Sawhaj","Egypt","2018-11-28 14:36:17"
123,"1987 Coacalco de Berriozbal Loop","al-Qalyubiya","96065","787654415858","POINT(31.2505396 30.1251153)","Shubra al-Khayma","Egypt","2018-11-28 14:36:17"
449,"1289 Belm Boulevard","Tartumaa","88306","237368926031","POINT(26.7250976 58.3806266)","Tartu","Estonia","2018-11-28 14:36:17"
397,"614 Pak Kret Street","Addis Abeba","27796","47808359842","POINT(38.7468953 9.0249786)","Addis Abeba","Ethiopia","2018-11-28 14:36:17"
322,"1359 Zhoushan Parkway","Streymoyar","29763","46568045367","POINT(0 0)","Trshavn","Faroe Islands","2018-11-28 14:36:17"
303,"898 Jining Lane","Pohjois-Pohjanmaa","40070","161643343536","POINT(25.4681696 65.0123605)","Oulu","Finland","2018-11-28 14:36:17"
407,"1346 Mysore Drive","Bretagne","61507","516647474029","POINT(-4.4833319 48.4979204)","Brest","France","2018-11-28 14:36:17"
166,"1740 Le Mans Loop","Pays de la Loire","22853","168476538960","POINT(0.2925425 489535594)","Le Mans","France","2018-11-28 14:36:17"
108,"1386 Yangor Avenue","Provence-Alpes-Cte","80720","449216226468","POINT(0 0)","Toulon","France","2018-11-28 14:36:17"
39,"391 Callao Drive","Midi-Pyrnes","34021","440512153169","POINT(0 0)","Toulouse","France","2018-11-28 14:36:17"
69,"698 Otsu Street","Cayenne","71110","409983924481","POINT(-52.3333399 4.9333377)","Cayenne","French Guiana","2018-11-28 14:36:17"
47,"1447 Imus Way","Tahiti","48942","539758313890","POINT(-149.6843672 -17.5546957)","Faaa","French Polynesia","2018-11-28 14:36:17"
60,"1668 Saint Louis Place","Tahiti","39072","347487831378","POINT(-149.5665635 -17.5373362)","Papeete","French Polynesia","2018-11-28 14:36:17"
590,"247 Jining Parkway","Banjul","53446","170115379190","POINT(-16.5780366 13.4527495)","Banjul","Gambia","2018-11-28 14:36:17"
118,"442 Rae Bareli Place","Nordrhein-Westfalen","24321","886636413768","POINT(6.7651616 51.4324703)","Duisburg","Germany","2018-11-28 14:36:17"
453,"319 Springs Loop","Baijeri","99552","72524459905","POINT(11.0078372 49.5909984)","Erlangen","Germany","2018-11-28 14:36:17"
255,"1966 Tonghae Street","Anhalt Sachsen","36481","567359279425","POINT(125127014 51.5661974)","Halle/Saale","Germany","2018-11-28 14:36:17"
200,"1074 Binzhou Manor","Baden-Wrttemberg","36490","331132568928","POINT(0 0)","Mannheim","Germany","2018-11-28 14:36:17"
231,"430 Alessandria Loop","Saarland","47446","669828224459","POINT(0 0)","Saarbrcken","Germany","2018-11-28 14:36:17"
199,"1792 Valle de la Pascua Place","Nordrhein-Westfalen","15540","419419591240","POINT(8.0243129 50.8748198)","Siegen","Germany","2018-11-28 14:36:17"
205,"68 Molodetno Manor","Nordrhein-Westfalen","4662","146640639760","POINT(7.3525872 51.4436286)","Witten","Germany","2018-11-28 14:36:17"
7,"692 Joliet Street","Attika","83579","448477190408","POINT(23.7162294 37.9794508)","Athenai","Greece","2018-11-28 14:36:17"
602,"1101 Bucuresti Boulevard","West Greece","97661","199514580428","POINT(21.7344436 38.2444426)","Patras","Greece","2018-11-28 14:36:17"
211,"850 Salala Loop","Kitaa","10800","403404780639","POINT(0 0)","Nuuk","Greenland","2018-11-28 14:36:17"
30,"18 Duisburg Boulevard","","58327","998009777982","POINT(0 0)","Citt del Vaticano","Holy See (Vatican City State)","2018-11-28 14:36:17"
294,"1912 Allende Manor","Kowloon and New Kowl","58124","172262454487","POINT(0 0)","Kowloon and New Kowloon","Hong Kong","2018-11-28 14:36:17"
598,"42 Fontana Avenue","Fejr","14684","437829801725","POINT(0 0)","Szkesfehrvr","Hungary","2018-11-28 14:36:17"
372,"230 Urawa Drive","Andhra Pradesh","2738","166898395731","POINT(77.2753617 15.6250982)","Adoni","India","2018-11-28 14:36:17"
302,"922 Vila Velha Loop","Maharashtra","4085","510737228015","POINT(74.7384344 19.0945716)","Ahmadnagar","India","2018-11-28 14:36:17"
179,"431 Xiangtan Avenue","Kerala","4854","230250973122","POINT(0 0)","Allappuzha (Alleppey)","India","2018-11-28 14:36:17"
229,"1014 Loja Manor","Tamil Nadu","66851","460795526514","POINT(80.1615253 13.0981817)","Ambattur","India","2018-11-28 14:36:17"
540,"949 Allende Lane","Uttar Pradesh","67521","122981120653","POINT(78.4698424 28.9031416)","Amroha","India","2018-11-28 14:36:17"
212,"624 Oshawa Boulevard","West Bengali","89959","49677664184","POINT(88.7773227 25.2209978)","Balurghat","India","2018-11-28 14:36:17"
418,"126 Acua Parkway","West Bengali","58888","480039662421","POINT(88.2515586 24.1047388)","Berhampore (Baharampur)","India","2018-11-28 14:36:17"
384,"97 Mogiljov Lane","Gujarat","89294","924815207181","POINT(72.1525264 21.7744509)","Bhavnagar","India","2018-11-28 14:36:17"
213,"43 Dadu Avenue","Rajasthan","4855","95666951770","POINT(74.6352311 25.3464477)","Bhilwara","India","2018-11-28 14:36:17"
535,"635 Brest Manor","Andhra Pradesh","40899","80593242951","POINT(81.5232261 16.5407813)","Bhimavaram","India","2018-11-28 14:36:17"
19,"419 Iligan Lane","Madhya Pradesh","72878","990911107354","POINT(77.4028938 23.2546953)","Bhopal","India","2018-11-28 14:36:17"
206,"642 Nador Drive","Maharashtra","3924","369050085652","POINT(75.7817558 21.0465825)","Bhusawal","India","2018-11-28 14:36:17"
473,"1257 Guadalajara Street","Karnataka","33599","195337700615","POINT(75.7153712 16.8244248)","Bijapur","India","2018-11-28 14:36:17"
171,"1540 Wroclaw Drive","Maharashtra","62686","182363341674","POINT(79.2960722 19.9471171)","Chandrapur","India","2018-11-28 14:36:17"
514,"1747 Rustenburg Place","Bihar","51369","442673923363","POINT(84.7308906 25.7814406)","Chapra","India","2018-11-28 14:36:17"
445,"495 Bhimavaram Lane","Maharashtra","3","82088937724","POINT(74.7773508 20.9025165)","Dhule (Dhulia)","India","2018-11-28 14:36:17"
125,"211 Chiayi Drive","Uttar Pradesh","58186","665993880048","POINT(79.0215973 26.7778423)","Etawah","India","2018-11-28 14:36:17"
196,"9 San Miguel de Tucumn Manor","Uttar Pradesh","90845","956188728558","POINT(78.4018032 27.1494196)","Firozabad","India","2018-11-28 14:36:17"
121,"1967 Sincelejo Place","Gujarat","73644","577812616052","POINT(72.6833332 23.2166788)","Gandhinagar","India","2018-11-28 14:36:17"
375,"1049 Matamoros Parkway","Karnataka","69640","960505250340","POINT(76.8378775 17.3376375)","Gulbarga","India","2018-11-28 14:36:17"
